Product: Discovery
Time,?CX,?CY,?F,?P1,?P2,?P3,?P4,?PUMP:ADLBO,?PUMP:AIDL:1,?PUMP:AIDL:2,?PUMP:AIDL:3,?PUMP:AIDL:4,?PUMP:APD:1,?PUMP:APD:2,?PUMP:APD:3,?PUMP:APD:4,?PUMP:APD:5,?PUMP:ATDL:1,?PUMP:ATDL:2,?PUMP:ATDL:3,?PUMP:ATDL:4,?PUMP:ATDL:5,?PUMP:ATLBO,?PUMP:SHG:SPOTIDX,?PUMP:SHG:SPOTTIME,?PX,?PY,?STAGEDAC,?STAGEPOS,?STP1:SPOT,?STP1:SPOTTIME,?STP1POS,?STP2POS,?VW,

19/11/2023 11:47:14,24000.00,24000.00,0.00,4476.00,16093.00,3629.00,2593.00,38227.00,147.92,713.31,672.90,7049.79,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.02,8.00,291.71,26000.00,30000.00,32153.00,35082.00,11.00,343.90,8466.00,883.00,1230.00
19/11/2023 11:47:34,24000.00,24000.00,0.00,4475.00,16090.00,3350.00,2246.00,38265.00,147.94,713.41,672.95,7050.02,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.71,26000.00,30000.00,32902.00,35690.00,11.00,343.91,7847.00,780.00,1280.00
19/11/2023 11:47:54,24000.00,24000.00,0.00,4475.00,16091.00,3351.00,2246.00,38065.00,147.90,713.35,672.95,7050.02,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.72,26000.00,30000.00,32916.00,35695.00,11.00,343.92,7847.00,780.00,1280.00
19/11/2023 11:48:14,24000.00,24000.00,0.00,4475.00,16089.00,3348.00,2247.00,38383.00,147.90,713.35,672.84,7050.02,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.98,8.00,291.72,26000.00,30000.00,32890.00,35702.00,11.00,343.92,7847.00,780.00,1280.00
19/11/2023 11:48:34,24000.00,24000.00,0.00,4476.00,16091.00,3622.00,2588.00,38126.00,147.94,713.37,672.90,7050.25,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.73,26000.00,30000.00,32040.00,35103.00,11.00,343.93,8466.00,883.00,1230.00
19/11/2023 11:48:54,24000.00,24000.00,0.00,4476.00,16092.00,3752.00,2764.00,37905.00,147.94,713.33,672.90,7050.25,1.66,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.73,26000.00,30000.00,31134.00,34450.00,11.00,343.93,9139.00,691.00,1180.00
19/11/2023 11:49:14,24000.00,24000.00,0.00,4478.00,16089.00,3593.00,2617.00,38109.00,147.94,713.37,672.90,7050.25,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.74,26000.00,30000.00,30352.00,33882.00,11.00,343.94,9854.00,947.00,1130.00
19/11/2023 11:49:34,24000.00,24000.00,0.00,4479.00,16090.00,3415.00,2419.00,38294.00,147.94,713.35,672.78,7049.79,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.74,26000.00,30000.00,29847.00,33492.00,11.00,343.94,10590.00,777.00,1080.00
19/11/2023 11:49:54,24000.00,24000.00,0.00,4480.00,16095.00,3796.00,2834.00,38119.00,147.92,713.35,672.92,7049.56,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.75,26000.00,30000.00,29563.00,33278.00,11.00,343.95,11369.00,1231.00,1030.00
19/11/2023 11:50:14,24000.00,24000.00,0.00,4481.00,16092.00,3890.00,2902.00,38055.00,147.90,713.35,672.81,7049.56,1.66,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.76,26000.00,30000.00,29122.00,32955.00,11.00,343.95,12176.00,1045.00,980.00
19/11/2023 11:50:34,24000.00,24000.00,0.00,4476.00,16094.00,4945.00,3172.00,38333.00,147.90,713.35,672.84,7047.73,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.76,26000.00,30000.00,28901.00,32786.00,11.00,343.96,13076.00,1526.00,930.00
19/11/2023 11:50:54,24000.00,24000.00,0.00,4473.00,16090.00,4646.00,3111.00,38031.00,147.93,713.35,672.87,7048.42,1.66,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.77,26000.00,30000.00,28525.00,32512.00,11.00,343.97,14136.00,1676.00,880.00
19/11/2023 11:51:14,24000.00,24000.00,0.00,4474.00,16089.00,4666.00,2880.00,38027.00,147.94,713.33,672.84,7049.79,1.66,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.77,26000.00,30000.00,28079.00,32189.00,11.00,343.97,15270.00,2276.00,830.00
19/11/2023 11:51:34,24000.00,24000.00,0.00,4473.00,16092.00,4642.00,2844.00,37978.00,147.90,713.33,672.84,7050.71,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.78,26000.00,30000.00,28241.00,32293.00,11.00,343.98,16500.00,2668.00,780.00
19/11/2023 11:51:54,24000.00,24000.00,0.00,4474.00,16091.00,4108.00,2340.00,38020.00,147.89,713.31,673.01,7050.71,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.78,26000.00,30000.00,28149.00,32230.00,11.00,343.98,17919.00,3231.00,730.00
19/11/2023 11:52:14,24000.00,24000.00,0.00,4473.00,16089.00,2195.00,1119.00,38108.00,147.93,713.35,672.84,7050.93,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.79,26000.00,30000.00,32155.00,35119.00,11.00,343.99,19432.00,3971.00,680.00
19/11/2023 11:52:34,24000.00,24000.00,0.00,4474.00,16090.00,2177.00,1112.00,37872.00,147.89,713.31,672.76,7051.39,1.66,1.72,1.02,1.74,2.14,17.98,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.79,26000.00,30000.00,32131.00,35115.00,11.00,343.99,19432.00,3971.00,680.00
19/11/2023 11:52:54,24000.00,24000.00,0.00,4474.00,16091.00,2159.00,1109.00,37906.00,147.89,713.37,672.87,7051.62,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.02,8.00,291.80,26000.00,30000.00,32115.00,35121.00,11.00,344.00,19432.00,3971.00,680.00
19/11/2023 11:53:14,24000.00,24000.00,0.00,4474.00,16097.00,4156.00,2338.00,38233.00,147.94,713.37,672.92,7050.93,1.66,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.98,8.00,291.81,26000.00,30000.00,28059.00,32212.00,11.00,344.00,17919.00,3231.00,730.00
19/11/2023 11:53:34,24000.00,24000.00,0.00,4473.00,16091.00,4771.00,2928.00,38199.00,147.89,713.35,672.92,7050.71,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.81,26000.00,30000.00,28148.00,32257.00,11.00,344.01,16500.00,2668.00,780.00
19/11/2023 11:53:54,24000.00,24000.00,0.00,4474.00,16093.00,4716.00,2937.00,37856.00,147.91,713.43,673.01,7050.48,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.04,8.00,291.82,26000.00,30000.00,28011.00,32155.00,11.00,344.02,15270.00,2276.00,830.00
19/11/2023 11:54:14,24000.00,24000.00,0.00,4474.00,16092.00,4665.00,3110.00,38147.00,147.91,713.35,673.04,7050.93,1.66,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.82,26000.00,30000.00,28488.00,32480.00,11.00,344.02,14136.00,1676.00,880.00
19/11/2023 11:54:34,24000.00,24000.00,0.00,4476.00,16091.00,4953.00,3178.00,37948.00,147.89,713.47,672.87,7049.33,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.83,26000.00,30000.00,28894.00,32765.00,11.00,344.03,13076.00,1526.00,930.00
